DEPARTAMENTO,MUNICIPIO,AÑO,Centros_5G_predicho,Antenas_5G_Predicho
QUINDÍO,LA TEBAIDA,2027,35,4
QUINDÍO,MONTENEGRO,2027,46,6
QUINDÍO,PIJAO,2027,11,1
QUINDÍO,QUIMBAYA,2027,27,3
QUINDÍO,SALENTO,2027,31,4
RISARALDA,APÍA,2027,19,2
RISARALDA,BELÉN DE UMBRÍA,2027,15,2
RISARALDA,DOSQUEBRADAS,2027,42,5
RISARALDA,GUÁTICA,2027,31,4
RISARALDA,LA CELIA,2027,11,1
RISARALDA,LA VIRGINIA,2027,15,2
RISARALDA,MARSELLA,2027,31,4
RISARALDA,MISTRATÓ,2027,27,3
RISARALDA,PEREIRA,2027,276,34
RISARALDA,PUEBLO RICO,2027,23,3
RISARALDA,QUINCHÍA,2027,38,5
RISARALDA,SANTA ROSA DE CABAL,2027,50,6
RISARALDA,SANTUARIO,2027,31,4
SANTANDER,AGUADA,2027,11,1
SANTANDER,ARATOCA,2027,33,4
SANTANDER,BARICHARA,2027,23,3
SANTANDER,BARRANCABERMEJA,2027,105,13
SANTANDER,BETULIA,2027,28,4
SANTANDER,BOLÍVAR,2027,24,3
SANTANDER,BUCARAMANGA,2027,35,4
SANTANDER,CALIFORNIA,2027,11,1
SANTANDER,CAPITANEJO,2027,15,2
SANTANDER,CARCASÍ,2027,15,2
SANTANDER,CEPITÁ,2027,7,1
SANTANDER,CERRITO,2027,23,3
SANTANDER,CHARALÁ,2027,15,2
SANTANDER,CHARTA,2027,15,2
SANTANDER,CHIMA,2027,11,1
SANTANDER,CHIPATÁ,2027,18,2
SANTANDER,CIMITARRA,2027,58,7
SANTANDER,CONFINES,2027,15,2
SANTANDER,CONTRATACIÓN,2027,19,2
SANTANDER,COROMORO,2027,15,2
SANTANDER,CURITÍ,2027,15,2
SANTANDER,EL CARMEN DE CHUCURÍ,2027,19,2
SANTANDER,EL GUACAMAYO,2027,7,1
SANTANDER,EL PLAYÓN,2027,31,4
SANTANDER,ENCINO,2027,11,1
SANTANDER,ENCISO,2027,23,3
SANTANDER,FLORIDABLANCA,2027,80,10
SANTANDER,FLORIÁN,2027,15,2
SANTANDER,GALÁN,2027,11,1
SANTANDER,GAMBITA,2027,7,1
SANTANDER,GIRÓN,2027,58,7
SANTANDER,GUACA,2027,11,1
SANTANDER,GUAPOTÁ,2027,3,0
SANTANDER,GUAVATÁ,2027,15,2
SANTANDER,GÜEPSA,2027,15,2
SANTANDER,HATO,2027,11,1
SANTANDER,JESÚS MARÍA,2027,11,1
SANTANDER,JORDÁN,2027,15,2
SANTANDER,LA BELLEZA,2027,15,2
SANTANDER,LANDÁZURI,2027,31,4
SANTANDER,LEBRIJA,2027,27,3
SANTANDER,LOS SANTOS,2027,19,2
SANTANDER,MACARAVITA,2027,11,1
SANTANDER,MATANZA,2027,23,3
SANTANDER,MOGOTES,2027,11,1
SANTANDER,MOLAGAVITA,2027,7,1
SANTANDER,MÁLAGA,2027,19,2
SANTANDER,OCAMONTE,2027,11,1
SANTANDER,OIBA,2027,19,2
SANTANDER,ONZAGA,2027,18,2
SANTANDER,PALMAR,2027,11,1
SANTANDER,PALMAS DEL SOCORRO,2027,11,1
SANTANDER,PIEDECUESTA,2027,109,14
SANTANDER,PINCHOTE,2027,19,2
SANTANDER,PUENTE NACIONAL,2027,38,5
SANTANDER,PUERTO PARRA,2027,23,3
SANTANDER,PUERTO WILCHES,2027,61,8
SANTANDER,PÁRAMO,2027,15,2
SANTANDER,SABANA DE TORRES,2027,50,6
SANTANDER,SAN BENITO,2027,23,3
SANTANDER,SAN GIL,2027,15,2
SANTANDER,SAN JOAQUÍN,2027,11,1
SANTANDER,SAN JOSÉ DE MIRANDA,2027,15,2
SANTANDER,SAN MIGUEL,2027,24,3
SANTANDER,SAN VICENTE DE CHUCURÍ,2027,19,2
SANTANDER,SANTA HELENA DEL OPÓN,2027,19,2
SANTANDER,SIMACOTA,2027,27,3
SANTANDER,SOCORRO,2027,18,2
SANTANDER,SUAITA,2027,38,5
SANTANDER,SUCRE,2027,34,4
SANTANDER,SURATÁ,2027,14,2
SANTANDER,TONA,2027,23,3
SANTANDER,VALLE DE SAN JOSÉ,2027,15,2
SANTANDER,VETAS,2027,11,1
SANTANDER,VÉLEZ,2027,35,4
SANTANDER,ZAPATOCA,2027,23,3
SUCRE,CAIMITO,2027,74,9
SUCRE,CHALÁN,2027,35,4
SUCRE,COLOSO,2027,53,7
SUCRE,COROZAL,2027,74,9
SUCRE,COVEÑAS,2027,38,5
SUCRE,EL ROBLE,2027,66,8
SUCRE,GALERAS,2027,38,5
SUCRE,GUARANDA,2027,38,5
SUCRE,LOS PALMITOS,2027,50,6
SUCRE,MAJAGUAL,2027,72,9
SUCRE,MORROA,2027,36,4
SUCRE,OVEJAS,2027,80,10
SUCRE,PALMITO,2027,59,7
SUCRE,SAMPUÉS,2027,27,3
SUCRE,SAN BENITO ABAD,2027,70,9
SUCRE,SAN JOSÉ DE TOLUVIEJO,2027,42,5
SUCRE,SAN JUAN DE BETULIA,2027,23,3
SUCRE,SAN LUIS DE SINCÉ,2027,44,6
SUCRE,SAN MARCOS,2027,124,16
SUCRE,SAN ONOFRE,2027,105,13
SUCRE,SANTIAGO DE TOLÚ,2027,28,4
SUCRE,SINCELEJO,2027,53,7
TOLIMA,ALPUJARRA,2027,7,1
TOLIMA,ALVARADO,2027,23,3
TOLIMA,AMBALEMA,2027,19,2
TOLIMA,ANZOÁTEGUI,2027,19,2
TOLIMA,ARMERO,2027,28,4
TOLIMA,ATACO,2027,20,2
TOLIMA,CAJAMARCA,2027,15,2
TOLIMA,CARMEN DE APICALÁ,2027,15,2
TOLIMA,CASABIANCA,2027,11,1
TOLIMA,CHAPARRAL,2027,16,2
TOLIMA,COELLO,2027,24,3
TOLIMA,COYAIMA,2027,20,2
TOLIMA,CUNDAY,2027,20,2
TOLIMA,DOLORES,2027,15,2
TOLIMA,ESPINAL,2027,27,3
TOLIMA,FALAN,2027,15,2
TOLIMA,FLANDES,2027,23,3
TOLIMA,FRESNO,2027,15,2
TOLIMA,GUAMO,2027,35,4
TOLIMA,HERVEO,2027,19,2
TOLIMA,HONDA,2027,15,2
TOLIMA,IBAGUÉ,2027,48,6
TOLIMA,ICONONZO,2027,27,3
TOLIMA,LÉRIDA,2027,23,3
TOLIMA,LÍBANO,2027,19,2
TOLIMA,MARIQUITA - SAN SEBASTIÁN DE MARIQUITA,2027,15,2
TOLIMA,MELGAR,2027,54,7
TOLIMA,MURILLO,2027,11,1
TOLIMA,NATAGAIMA,2027,23,3
TOLIMA,ORTEGA,2027,23,3
TOLIMA,PALOCABILDO,2027,15,2
TOLIMA,PIEDRAS,2027,15,2
TOLIMA,PLANADAS,2027,18,2
TOLIMA,PRADO,2027,15,2
TOLIMA,PURIFICACIÓN,2027,22,3
TOLIMA,RIOBLANCO,2027,19,2
TOLIMA,RONCESVALLES,2027,18,2
TOLIMA,ROVIRA,2027,28,4
TOLIMA,SALDAÑA,2027,29,4
TOLIMA,SAN ANTONIO,2027,15,2
TOLIMA,SAN LUIS,2027,27,3
TOLIMA,SANTA ISABEL,2027,15,2
TOLIMA,SUÁREZ,2027,13,2
TOLIMA,VALLE DE SAN JUAN,2027,15,2
TOLIMA,VENADILLO,2027,19,2
TOLIMA,VILLAHERMOSA,2027,15,2
TOLIMA,VILLARRICA,2027,11,1
VALLE DEL CAUCA,ALCALÁ,2027,15,2
VALLE DEL CAUCA,ANDALUCÍA,2027,15,2
VALLE DEL CAUCA,ANSERMANUEVO,2027,15,2
VALLE DEL CAUCA,BUENAVENTURA,2027,103,13
VALLE DEL CAUCA,BUGALAGRANDE,2027,28,4
VALLE DEL CAUCA,CAICEDONIA,2027,19,2
VALLE DEL CAUCA,CALI,2027,122,15
VALLE DEL CAUCA,CALIMA,2027,15,2
VALLE DEL CAUCA,CANDELARIA,2027,50,6
VALLE DEL CAUCA,CARTAGO,2027,19,2
VALLE DEL CAUCA,DAGUA,2027,44,6
VALLE DEL CAUCA,EL CAIRO,2027,19,2
VALLE DEL CAUCA,EL CERRITO,2027,36,4
VALLE DEL CAUCA,EL DOVIO,2027,11,1
VALLE DEL CAUCA,EL ÁGUILA,2027,19,2
VALLE DEL CAUCA,FLORIDA,2027,28,4
VALLE DEL CAUCA,GINEBRA,2027,24,3
VALLE DEL CAUCA,GUACARÍ,2027,36,4
VALLE DEL CAUCA,GUADALAJARA DE BUGA,2027,38,5
VALLE DEL CAUCA,JAMUNDÍ,2027,70,9
VALLE DEL CAUCA,LA CUMBRE,2027,48,6
VALLE DEL CAUCA,OBANDO,2027,22,3
VALLE DEL CAUCA,PALMIRA,2027,136,17
VALLE DEL CAUCA,PRADERA,2027,27,3
VALLE DEL CAUCA,RESTREPO,2027,15,2
VALLE DEL CAUCA,RIOFRÍO,2027,31,4
VALLE DEL CAUCA,ROLDANILLO,2027,15,2
VALLE DEL CAUCA,SAN PEDRO,2027,27,3
VALLE DEL CAUCA,SEVILLA,2027,15,2
VALLE DEL CAUCA,TORO,2027,19,2
VALLE DEL CAUCA,TRUJILLO,2027,23,3
VALLE DEL CAUCA,TULUÁ,2027,54,7
VALLE DEL CAUCA,ULLOA,2027,15,2
VALLE DEL CAUCA,VERSALLES,2027,15,2
VALLE DEL CAUCA,VIJES,2027,19,2
VALLE DEL CAUCA,YOTOCO,2027,27,3
VALLE DEL CAUCA,YUMBO,2027,55,7
VALLE DEL CAUCA,ZARZAL,2027,31,4
VAUPÉS,CARURU,2027,3,0
VAUPÉS,MITÚ,2027,23,3
VAUPÉS,PACOA,2027,7,1
VAUPÉS,PAPUNAHUA,2027,11,1
VAUPÉS,YAVARATÉ,2027,3,0
VICHADA,CUMARIBO,2027,31,4
VICHADA,LA PRIMAVERA,2027,15,2
VICHADA,PUERTO CARREÑO,2027,27,3
VICHADA,SANTA ROSALÍA,2027,15,2
AMAZONAS,LETICIA,2028,85,11
AMAZONAS,PUERTO NARIÑO,2028,57,7
AMAZONAS,TARAPACÁ,2028,3,0
ANTIOQUIA,ABEJORRAL,2028,18,2
ANTIOQUIA,ABRIAQUÍ,2028,7,1
ANTIOQUIA,ALEJANDRÍA,2028,11,1
ANTIOQUIA,AMAGÁ,2028,46,6
ANTIOQUIA,AMALFI,2028,15,2
ANTIOQUIA,ANDES,2028,38,5
ANTIOQUIA,ANGELÓPOLIS,2028,23,3
ANTIOQUIA,ANGOSTURA,2028,19,2
ANTIOQUIA,ANORÍ,2028,11,1
ANTIOQUIA,ANZA,2028,15,2
ANTIOQUIA,APARTADÓ,2028,50,6
ANTIOQUIA,ARBOLETES,2028,37,5
ANTIOQUIA,ARGELIA,2028,15,2
ANTIOQUIA,BARBOSA,2028,48,6
ANTIOQUIA,BELLO,2028,42,5
ANTIOQUIA,BELMIRA,2028,15,2
ANTIOQUIA,BETANIA,2028,15,2
ANTIOQUIA,BRICEÑO,2028,13,2
ANTIOQUIA,BURITICÁ,2028,15,2
ANTIOQUIA,CAICEDO,2028,11,1
ANTIOQUIA,CALDAS,2028,46,6
ANTIOQUIA,CAMPAMENTO,2028,15,2
ANTIOQUIA,CARACOLÍ,2028,15,2
ANTIOQUIA,CARAMANTA,2028,15,2
ANTIOQUIA,CAREPA,2028,46,6
ANTIOQUIA,CAROLINA,2028,15,2
ANTIOQUIA,CAUCASIA,2028,44,6
ANTIOQUIA,CAÑASGORDAS,2028,23,3
ANTIOQUIA,CHIGORODÓ,2028,35,4
ANTIOQUIA,CISNEROS,2028,15,2
ANTIOQUIA,CIUDAD BOLÍVAR,2028,31,4
ANTIOQUIA,COCORNÁ,2028,14,2
ANTIOQUIA,CONCEPCIÓN,2028,11,1
ANTIOQUIA,COPACABANA,2028,27,3
ANTIOQUIA,CÁCERES,2028,62,8
ANTIOQUIA,DABEIBA,2028,18,2
ANTIOQUIA,DONMATÍAS,2028,31,4
ANTIOQUIA,EBÉJICO,2028,18,2
ANTIOQUIA,EL BAGRE,2028,27,3
ANTIOQUIA,EL CARMEN DE VIBORAL,2028,19,2
ANTIOQUIA,EL SANTUARIO,2028,15,2
ANTIOQUIA,ENTRERRIOS,2028,15,2
ANTIOQUIA,ENVIGADO,2028,85,11
ANTIOQUIA,FREDONIA,2028,38,5
ANTIOQUIA,FRONTINO,2028,23,3
ANTIOQUIA,GIRALDO,2028,15,2
ANTIOQUIA,GIRARDOTA,2028,62,8
ANTIOQUIA,GUADALUPE,2028,10,1
ANTIOQUIA,GUARNE,2028,22,3
ANTIOQUIA,GUATAPE,2028,19,2
ANTIOQUIA,GÓMEZ PLATA,2028,23,3
ANTIOQUIA,HELICONIA,2028,19,2
ANTIOQUIA,HISPANIA,2028,14,2
ANTIOQUIA,ITAGUI,2028,31,4
ANTIOQUIA,ITUANGO,2028,31,4
ANTIOQUIA,JARDÍN,2028,22,3
ANTIOQUIA,LA CEJA,2028,31,4
ANTIOQUIA,LA ESTRELLA,2028,38,5
ANTIOQUIA,LA PINTADA,2028,19,2
ANTIOQUIA,LIBORINA,2028,38,5
ANTIOQUIA,MACEO,2028,19,2
ANTIOQUIA,MARINILLA,2028,15,2
ANTIOQUIA,MEDELLÍN,2028,113,14
ANTIOQUIA,MONTEBELLO,2028,15,2
ANTIOQUIA,MURINDÓ,2028,15,2
ANTIOQUIA,MUTATÁ,2028,15,2
ANTIOQUIA,NARIÑO,2028,14,2
ANTIOQUIA,NECHÍ,2028,31,4
ANTIOQUIA,NECOCLÍ,2028,54,7
ANTIOQUIA,OLAYA,2028,23,3
ANTIOQUIA,PEQUE,2028,11,1
ANTIOQUIA,PEÑOL,2028,15,2
ANTIOQUIA,PUEBLORRICO,2028,11,1
ANTIOQUIA,PUERTO BERRÍO,2028,45,6
ANTIOQUIA,PUERTO NARE,2028,50,6
ANTIOQUIA,PUERTO TRIUNFO,2028,31,4
ANTIOQUIA,REMEDIOS,2028,27,3
ANTIOQUIA,RETIRO,2028,27,3
ANTIOQUIA,RIONEGRO,2028,77,10
ANTIOQUIA,SABANETA,2028,46,6
ANTIOQUIA,SALGAR,2028,23,3
ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,2028,11,1
ANTIOQUIA,SAN JERÓNIMO,2028,19,2
ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,2028,11,1
ANTIOQUIA,SAN JUAN DE URABÁ,2028,31,4
ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,2028,19,2
ANTIOQUIA,SAN PEDRO DE URABA,2028,23,3
ANTIOQUIA,SAN RAFAEL,2028,15,2
ANTIOQUIA,SAN ROQUE,2028,27,3
ANTIOQUIA,SAN VICENTE FERRER,2028,27,3
ANTIOQUIA,SANTA ROSA DE OSOS,2028,35,4
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,2028,42,5
ANTIOQUIA,SANTO DOMINGO,2028,35,4
ANTIOQUIA,SEGOVIA,2028,15,2
ANTIOQUIA,SONSON,2028,27,3
ANTIOQUIA,SOPETRÁN,2028,27,3
ANTIOQUIA,TARAZÁ,2028,31,4
ANTIOQUIA,TARSO,2028,23,3
ANTIOQUIA,TITIRIBÍ,2028,31,4
ANTIOQUIA,TOLEDO,2028,20,2
ANTIOQUIA,TURBO,2028,97,12
ANTIOQUIA,TÁMESIS,2028,19,2
ANTIOQUIA,URAMITA,2028,11,1
ANTIOQUIA,URRAO,2028,11,1
ANTIOQUIA,VALDIVIA,2028,31,4
ANTIOQUIA,VEGACHÍ,2028,18,2
ANTIOQUIA,VENECIA,2028,22,3
ANTIOQUIA,VIGÍA DEL FUERTE,2028,19,2
ANTIOQUIA,YALÍ,2028,19,2
ANTIOQUIA,YARUMAL,2028,50,6
ANTIOQUIA,YOLOMBÓ,2028,19,2
ANTIOQUIA,YONDÓ,2028,44,6
ANTIOQUIA,ZARAGOZA,2028,33,4
ARAUCA,ARAUCA,2028,23,3
ARAUCA,ARAUQUITA,2028,42,5
ARAUCA,CRAVO NORTE,2028,7,1
ARAUCA,FORTUL,2028,23,3
ARAUCA,PUERTO RONDÓN,2028,15,2
ARAUCA,SARAVENA,2028,27,3
ARAUCA,TAME,2028,31,4
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,2028,35,4
ATLÁNTICO,BARANOA,2028,42,5
ATLÁNTICO,BARRANQUILLA,2028,15,2
ATLÁNTICO,CAMPO DE LA CRUZ,2028,19,2
ATLÁNTICO,GALAPA,2028,15,2
ATLÁNTICO,JUAN DE ACOSTA,2028,42,5
ATLÁNTICO,LURUACO,2028,50,6
ATLÁNTICO,MALAMBO,2028,31,4
ATLÁNTICO,MANATÍ,2028,19,2
ATLÁNTICO,PALMAR DE VARELA,2028,19,2
ATLÁNTICO,PIOJÓ,2028,31,4
ATLÁNTICO,POLONUEVO,2028,19,2
ATLÁNTICO,PONEDERA,2028,38,5
ATLÁNTICO,PUERTO COLOMBIA,2028,19,2
ATLÁNTICO,REPELÓN,2028,42,5
ATLÁNTICO,SABANAGRANDE,2028,15,2
ATLÁNTICO,SABANALARGA,2028,38,5
ATLÁNTICO,SANTA LUCÍA,2028,15,2
ATLÁNTICO,SANTO TOMÁS,2028,15,2
ATLÁNTICO,SOLEDAD,2028,15,2
ATLÁNTICO,SUAN,2028,11,1
ATLÁNTICO,TUBARÁ,2028,51,6
ATLÁNTICO,USIACURÍ,2028,15,2
BOGOTÁ D.C.,"BOGOTÁ, D.C.",2028,46,6
BOLÍVAR,ACHÍ,2028,25,3
BOLÍVAR,ALTOS DEL ROSARIO,2028,18,2
BOLÍVAR,ARENAL,2028,19,2
BOLÍVAR,ARJONA,2028,31,4
BOLÍVAR,ARROYOHONDO,2028,31,4
BOLÍVAR,BARRANCO DE LOBA,2028,18,2
BOLÍVAR,CALAMAR,2028,31,4
BOLÍVAR,CANTAGALLO,2028,19,2
BOLÍVAR,CARTAGENA,2028,168,21
BOLÍVAR,CICUCO,2028,27,3
BOLÍVAR,CLEMENCIA,2028,11,1
BOLÍVAR,CÓRDOBA,2028,28,4
BOLÍVAR,EL CARMEN DE BOLÍVAR,2028,70,9
BOLÍVAR,EL GUAMO,2028,25,3
BOLÍVAR,EL PEÑÓN,2028,25,3
BOLÍVAR,HATILLO DE LOBA,2028,19,2
BOLÍVAR,MAGANGUÉ,2028,68,8
BOLÍVAR,MAHATES,2028,50,6
BOLÍVAR,MARGARITA,2028,23,3
BOLÍVAR,MARÍA LA BAJA,2028,141,18
BOLÍVAR,MONTECRISTO,2028,11,1
BOLÍVAR,MORALES,2028,25,3
BOLÍVAR,NOROSÍ,2028,14,2
BOLÍVAR,PINILLOS,2028,15,2
BOLÍVAR,REGIDOR,2028,32,4
BOLÍVAR,RÍO VIEJO,2028,22,3
BOLÍVAR,SAN CRISTÓBAL,2028,19,2
BOLÍVAR,SAN ESTANISLAO,2028,19,2
BOLÍVAR,SAN FERNANDO,2028,35,4
BOLÍVAR,SAN JACINTO,2028,29,4
BOLÍVAR,SAN JACINTO DEL CAUCA,2028,22,3
BOLÍVAR,SAN JUAN NEPOMUCENO,2028,31,4
BOLÍVAR,SAN MARTÍN DE LOBA,2028,23,3
BOLÍVAR,SANTA CATALINA,2028,38,5
BOLÍVAR,SANTA CRUZ DE MOMPOX,2028,22,3
BOLÍVAR,SANTA ROSA,2028,17,2
BOLÍVAR,SANTA ROSA DEL SUR,2028,18,2
BOLÍVAR,SIMITÍ,2028,57,7
BOLÍVAR,SOPLAVIENTO,2028,15,2
BOLÍVAR,TALAIGUA NUEVO,2028,24,3
BOLÍVAR,TIQUISIO,2028,23,3
BOLÍVAR,TURBACO,2028,46,6
BOLÍVAR,TURBANÁ,2028,19,2
BOLÍVAR,ZAMBRANO,2028,15,2
BOYACÁ,ALMEIDA,2028,11,1
BOYACÁ,AQUITANIA,2028,38,5
BOYACÁ,ARCABUCO,2028,15,2
BOYACÁ,BERBEO,2028,11,1
BOYACÁ,BETÉITIVA,2028,15,2
BOYACÁ,BOAVITA,2028,11,1
BOYACÁ,BOYACÁ,2028,11,1
BOYACÁ,BUSBANZÁ,2028,11,1
BOYACÁ,CAMPOHERMOSO,2028,19,2
BOYACÁ,CERINZA,2028,15,2
BOYACÁ,CHINAVITA,2028,11,1
BOYACÁ,CHIQUINQUIRÁ,2028,16,2
BOYACÁ,CHISCAS,2028,15,2
BOYACÁ,CHITA,2028,16,2
BOYACÁ,CHITARAQUE,2028,11,1
BOYACÁ,CHIVATÁ,2028,15,2
BOYACÁ,CHIVOR,2028,11,1
BOYACÁ,CHÍQUIZA,2028,15,2
BOYACÁ,CIÉNEGA,2028,11,1
BOYACÁ,COPER,2028,11,1
BOYACÁ,CORRALES,2028,11,1
BOYACÁ,COVARACHÍA,2028,7,1
BOYACÁ,CUBARÁ,2028,19,2
BOYACÁ,CUCAITA,2028,11,1
BOYACÁ,CUÍTIVA,2028,15,2
BOYACÁ,CÓMBITA,2028,23,3
BOYACÁ,DUITAMA,2028,50,6
BOYACÁ,EL COCUY,2028,19,2
BOYACÁ,EL ESPINO,2028,11,1
BOYACÁ,FIRAVITOBA,2028,15,2
BOYACÁ,FLORESTA,2028,15,2
BOYACÁ,GACHANTIVÁ,2028,7,1
BOYACÁ,GAMEZA,2028,11,1
BOYACÁ,GARAGOA,2028,15,2
BOYACÁ,GUACAMAYAS,2028,11,1
BOYACÁ,GUATEQUE,2028,15,2
BOYACÁ,GUAYATÁ,2028,11,1
BOYACÁ,GÜICÁN,2028,11,1
BOYACÁ,IZA,2028,11,1
BOYACÁ,JENESANO,2028,15,2
BOYACÁ,JERICÓ,2028,17,2
BOYACÁ,LA CAPILLA,2028,11,1
BOYACÁ,LA UVITA,2028,15,2
BOYACÁ,LA VICTORIA,2028,8,1
BOYACÁ,LABRANZAGRANDE,2028,11,1
BOYACÁ,MACANAL,2028,15,2
BOYACÁ,MARIPÍ,2028,31,4
BOYACÁ,MIRAFLORES,2028,15,2
BOYACÁ,MONGUA,2028,11,1
BOYACÁ,MONGUÍ,2028,15,2
BOYACÁ,MONIQUIRÁ,2028,19,2
BOYACÁ,MOTAVITA,2028,11,1
BOYACÁ,MUZO,2028,19,2
BOYACÁ,NOBSA,2028,58,7
BOYACÁ,NUEVO COLÓN,2028,11,1
BOYACÁ,OICATÁ,2028,11,1
BOYACÁ,OTANCHE,2028,23,3
BOYACÁ,PACHAVITA,2028,7,1
BOYACÁ,PAIPA,2028,23,3
BOYACÁ,PAJARITO,2028,19,2
BOYACÁ,PANQUEBA,2028,11,1
BOYACÁ,PAUNA,2028,15,2
BOYACÁ,PAYA,2028,15,2
BOYACÁ,PAZ DE RÍO,2028,23,3
BOYACÁ,PESCA,2028,11,1
BOYACÁ,PISBA,2028,11,1
BOYACÁ,PUERTO BOYACÁ,2028,111,14
BOYACÁ,PÁEZ,2028,15,2
BOYACÁ,QUÍPAMA,2028,23,3
BOYACÁ,RAMIRIQUÍ,2028,28,4
BOYACÁ,RONDÓN,2028,15,2
BOYACÁ,RÁQUIRA,2028,23,3
BOYACÁ,SABOYÁ,2028,15,2
BOYACÁ,SAMACÁ,2028,23,3
BOYACÁ,SAN EDUARDO,2028,11,1
BOYACÁ,SAN JOSÉ DE PARE,2028,11,1
BOYACÁ,SAN LUIS DE GACENO,2028,31,4
BOYACÁ,SAN MATEO,2028,11,1
BOYACÁ,SAN MIGUEL DE SEMA,2028,11,1
BOYACÁ,SAN PABLO DE BORBUR,2028,19,2
BOYACÁ,SANTA ROSA DE VITERBO,2028,15,2
BOYACÁ,SANTA SOFÍA,2028,7,1
BOYACÁ,SANTANA,2028,19,2
BOYACÁ,SATIVANORTE,2028,15,2
BOYACÁ,SATIVASUR,2028,11,1
BOYACÁ,SIACHOQUE,2028,11,1
BOYACÁ,SOATÁ,2028,15,2
BOYACÁ,SOCHA,2028,23,3
BOYACÁ,SOCOTÁ,2028,15,2
BOYACÁ,SOGAMOSO,2028,33,4
BOYACÁ,SOMONDOCO,2028,12,2
BOYACÁ,SORA,2028,11,1
BOYACÁ,SORACÁ,2028,15,2
BOYACÁ,SOTAQUIRÁ,2028,19,2
BOYACÁ,SUSACÓN,2028,7,1
BOYACÁ,SUTAMARCHÁN,2028,15,2
BOYACÁ,SUTATENZA,2028,15,2
BOYACÁ,SÁCHICA,2028,11,1
BOYACÁ,TASCO,2028,23,3
BOYACÁ,TENZA,2028,15,2
BOYACÁ,TIBANÁ,2028,11,1
BOYACÁ,TIBASOSA,2028,23,3
BOYACÁ,TINJACÁ,2028,15,2
BOYACÁ,TIPACOQUE,2028,15,2
BOYACÁ,TOCA,2028,15,2
BOYACÁ,TOGÜÍ,2028,11,1
BOYACÁ,TOTA,2028,11,1
BOYACÁ,TUNJA,2028,15,2
BOYACÁ,TUNUNGUÁ,2028,11,1
BOYACÁ,TURMEQUÉ,2028,15,2
BOYACÁ,TUTA,2028,19,2
BOYACÁ,TUTAZÁ,2028,11,1
BOYACÁ,TÓPAGA,2028,15,2
BOYACÁ,UMBITA,2028,15,2
BOYACÁ,VENTAQUEMADA,2028,46,6
BOYACÁ,VILLA DE LEYVA,2028,22,3
BOYACÁ,VIRACACHÁ,2028,11,1
BOYACÁ,ZETAQUIRA,2028,11,1
CALDAS,AGUADAS,2028,50,6
CALDAS,ANSERMA,2028,16,2
CALDAS,ARANZAZU,2028,23,3
CALDAS,BELALCÁZAR,2028,31,4
CALDAS,CHINCHINÁ,2028,28,4
CALDAS,FILADELFIA,2028,38,5
CALDAS,LA DORADA,2028,33,4
CALDAS,LA MERCED,2028,29,4
CALDAS,MANIZALES,2028,101,13
CALDAS,MANZANARES,2028,23,3
CALDAS,MARMATO,2028,29,4
CALDAS,MARQUETALIA,2028,19,2
CALDAS,MARULANDA,2028,11,1
CALDAS,NEIRA,2028,27,3
CALDAS,NORCASIA,2028,23,3
CALDAS,PALESTINA,2028,25,3
CALDAS,PENSILVANIA,2028,35,4
CALDAS,PÁCORA,2028,42,5
CALDAS,RIOSUCIO,2028,32,4
CALDAS,RISARALDA,2028,19,2
CALDAS,SALAMINA,2028,25,3
CALDAS,SAMANÁ,2028,42,5
CALDAS,SAN JOSÉ,2028,15,2
CALDAS,SUPÍA,2028,19,2
CALDAS,VICTORIA,2028,35,4
CALDAS,VILLAMARÍA,2028,54,7
CALDAS,VITERBO,2028,15,2
CAQUETA,ALBANIA,2028,25,3
CAQUETA,BELÉN DE LOS ANDAQUÍES,2028,31,4
CAQUETA,CARTAGENA DEL CHAIRÁ,2028,59,7
CAQUETA,CURILLO,2028,23,3
CAQUETA,EL DONCELLO,2028,24,3
CAQUETA,EL PAUJIL,2028,16,2
CAQUETA,FLORENCIA,2028,26,3
CAQUETA,LA MONTAÑITA,2028,31,4
CAQUETA,MILÁN,2028,37,5
CAQUETA,MORELIA,2028,7,1
CAQUETA,PUERTO RICO,2028,17,2
CAQUETA,SAN JOSÉ DEL FRAGUA,2028,24,3
CAQUETA,SAN VICENTE DEL CAGUÁN,2028,67,8
CAQUETA,SOLANO,2028,15,2
CAQUETA,SOLITA,2028,31,4
CAQUETA,VALPARAÍSO,2028,17,2
CASANARE,AGUAZUL,2028,59,7
CASANARE,CHAMEZA,2028,11,1
CASANARE,HATO COROZAL,2028,31,4
CASANARE,LA SALINA,2028,11,1
CASANARE,MANÍ,2028,15,2
CASANARE,MONTERREY,2028,35,4
CASANARE,NUNCHÍA,2028,15,2
CASANARE,OROCUÉ,2028,23,3
CASANARE,PAZ DE ARIPORO,2028,18,2
CASANARE,PORE,2028,11,1
CASANARE,RECETOR,2028,3,0
CASANARE,SAN LUIS DE PALENQUE,2028,18,2
CASANARE,SÁCAMA,2028,11,1
CASANARE,TAURAMENA,2028,23,3
CASANARE,TRINIDAD,2028,15,2
CASANARE,TÁMARA,2028,19,2
